,id,addr,timestamp,Area_of_interest,Communities_of_interest,Destinations,Corridor_preference,Pittsburgh_areas,Allegheny_County_areas,PAAC_Routes_Used,Routing_Type_Preference,Current_Transit_Usage,Other_Transport_Used,Why_Other_Transport_Used,Age,Employment_status,Where_From,Gender,Race,Comments,from_NameGIS,from_LABEL,from_COG,from_FIPS,from_MUNICODE,from_OBJECTID
321,fbc27ea1-6493-4b27-af24-e4654a5a59f4,72.95.215.90,2019-08-14T14:00:07,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Duquesne| East McKeesport Borough| Homestead Borough| McKeesport| Monroeville| North Versailles Township| West Homestead Borough,Auberle| Giant Eagle| Monroeville Mall| Renziehausen Park| The Waterfront,Mon Valley via East Busway (P7 Corridor) ,Downtown (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh)| Oakland (Pittsburgh),South Hills| Upper Mon Valley,,2,Daily commute,Private car,Too slow,35-44 years old,Full-time employment,McKeesport,Man,Black or African American,,MCKEESPORT,McKeesport,Steel Rivers,46256,400,5344
322,94936d46-3de5-46ca-b24d-7011d7be586d,208.89.33.149,2019-08-05T18:52:15,McKeesport and the Mon Valley,McKeesport,"PNC Park, 115 Federal St, Pittsburgh, Pennsylvania 15212, United States",Mon Valley via Homestead (61C Corridor),Downtown (Pittsburgh)| North Side and North Shore (Pittsburgh)| Oakland (Pittsburgh),,56 - Lincoln Place| BLLB - Blue Line Library,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.",Several times a week,Private car,Other,45-54 years old,Unemployed,McKeesport,Woman,White,,MCKEESPORT,McKeesport,Steel Rivers,46256,400,5344
323,3cfe7db2-1209-4c15-a9b4-b8a8031f3a82,174.242.35.95,2019-07-30T23:24:44,Monroeville and Eastern Suburbs,Monroeville| Rankin Borough| Swissvale Borough,Braddock Hills Shopping Center| Community Park (no name as of yet)| Edgewood Towne Center| Forest Hills Main Park| Monroeville Mall,Mon Valley via East Busway (P7 Corridor) ,Downtown (Pittsburgh)| North Side and North Shore (Pittsburgh),Airport Corridor / Parkway West,61C - McKeesport - Homestead,4-A Balance.,"Rarely, maybe a couple times a year",Uber/Lyft,The stops/stations are hard to get to because of bad or no sidewalks,18-24 years old,Full-time employment,McKeesport,Woman,Black or African American,,MCKEESPORT,McKeesport,Steel Rivers,46256,400,5344
324,ca5a637c-b0fe-4363-b90a-b75a10bb3e71,185.38.150.123,2019-08-05T19:29:17,McKeesport and the Mon Valley,Braddock Hills Borough| Duquesne| East McKeesport Borough| Homestead Borough| McKeesport| North Versailles Township,"Carnegie Library McKeesport, 1507 Library St, Mckeesport, Pennsylvania 15132, United States| Olympia Shopping Center, Mckeesport, Pennsylvania 15132, United States| Latterman Family Health Center, 2347 5th Ave, Mckeesport, Pennsylvania 15132, United States| McKeesport High School, 1960 Eden Park Blvd, Mckeesport, Pennsylvania 15132, United States",Mon Valley via Forest Hills,Downtown (Pittsburgh)| Oakland (Pittsburgh),,56 - Lincoln Place| 61C - McKeesport - Homestead,"7-Slower buses with windy routes, but with less need to transfer and closer bus stop spacing.","Rarely, maybe a couple times a year",Jitney| Private car| Uber/Lyft| Walking,Too slow,25-34 years old,Full-time employment,McKeesport,Woman,Black or African American,,MCKEESPORT,McKeesport,Steel Rivers,46256,400,5344
325,f919c076-6293-44a5-8a82-89458fd4efa7,72.95.215.90,2019-08-14T13:41:17,McKeesport and the Mon Valley,Duquesne| East McKeesport Borough| Homestead Borough| McKeesport| North Versailles Township,"The Waterfront| 1000 Hartman Street, Mckeesport, Pennsylvania 15132, United States| Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States| Dreamz Hair Salon, 100 E 8th Ave, Homestead, Pennsylvania 15120, United States",Mon Valley via Homestead (61C Corridor),North Side neighborhoods (Pittsburgh)| The Strip (Pittsburgh)| West End neighborhoods (Pittsburgh),Allegheny Valley,56 - Lincoln Place| P7 - McKeesport Flyer,2,Several times a week,Private car| Uber/Lyft,Transit isnt reliable to get me where Im going on time,18-24 years old,Full-time employment,McKeesport,Man,Black or African American,,MCKEESPORT,McKeesport,Steel Rivers,46256,400,5344
326,f4194bc9-11ae-4e14-9774-a100f49f7dee,172.58.205.239,2019-07-07T20:12:47,McKeesport and the Mon Valley,Braddock Borough| Braddock Hills Borough| East McKeesport Borough| East Pittsburgh Borough| Forest Hills Borough| McKeesport| North Versailles Township| Rankin Borough| Swissvale Borough,Forest Hills Farmers Market| Giant Eagle| Wal-Mart Super Center #2588,Mon Valley via Forest Hills,East End neighborhoods (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh),East Hills,59 - Mon Valley| 68 - Braddock Hills,,Multiple trips per day,Carpool| Private car| Uber/Lyft| Walking,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it| Too expensive,18-24 years old,Full-time employment,Lincoln Borough,Woman,Black or African American,,LINCOLN,Lincoln Borough,Steel Rivers,43408,881,6153
327,88295e86-9b8f-4553-ab74-2408420e041a,199.224.24.12,2019-06-28T15:42:07,Monroeville and Eastern Suburbs,Braddock Borough| Braddock Hills Borough| Churchill Borough| Edgewood Borough| Forest Hills Borough| Monroeville| North Braddock Borough| Swissvale Borough| Wilkins Township,Forbes Hospital| Forest Hills Farmers Market| Monroeville Lions Farmers Market| Sams Club #6677| UPMC East,Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| Lawrenceville (Pittsburgh)| North Side and North Shore (Pittsburgh)| North Side neighborhoods (Pittsburgh),East Hills| North Hills / Parkway North| Ohio Valley,13 - Bellevue| 16 - Brighton| 19L - Emsworth Limited| 67 - Monroeville| 69 - Trafford| O1 - Ross Flyer| O12 - McKnight Flyer| P1 - East Busway - All Stops| P12 - Holiday Park Flyer| P67 - Monroeville Flyer| P69 - Trafford Flyer| P76 - Lincoln Highway Flyer,,Daily commute,Uber/Lyft| Walking,Public transit is not available where I am travelling to/from| No transit service at the times I need it| Too slow| Transit isnt reliable to get me where Im going on time,25-34 years old,Full-time employment,Bellevue Borough,Woman,White,,BELLEVUE,Bellevue Borough,Quaker Valley,5312,803,31086
328,2667a0b0-06c2-45fe-91ea-5b223d262baf,100.6.42.160,2019-06-27T17:12:38,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,East McKeesport Borough| East Pittsburgh Borough| Forest Hills Borough| Homestead Borough| McKeesport| Monroeville| Munhall Borough| North Versailles Township| Pitcairn Borough| Turtle Creek Borough| Wall Borough| West Homestead Borough| Wilkins Township| Wilmerding Borough,Handelsman Family Practice LLC| Monroeville Mall| The Waterfront| UPMC East| Warren Drive / Walmart Drive (North Versailles),Mon Valley via Forest Hills,Downtown (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| South Side and Station Square (Pittsburgh)| The Strip (Pittsburgh),Upper Mon Valley,67 - Monroeville| 69 - Trafford| P76 - Lincoln Highway Flyer,6,No more than once a week,Heritage Community Transportation| Private car| Walking,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it| I usually need to carry too many things| Transit isnt reliable to get me where Im going on time,55-64 years old,Unemployed,East McKeesport Borough,Man,White,"Transit is too focused on moving commuters in and out of downtown Pittsburgh, with little consideration for travel in and around suburbs and surrounding communities.",EAST MCKEESPORT,East McKeesport Borough,Turtle Creek Valley,21496,821,31510
329,95f101e2-722f-42b6-a91d-f7f15505568f,172.58.200.46,2019-08-14T22:51:43,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| East McKeesport Borough| North Versailles Township,"Allegheny County Airport, 12 Allegheny County Airport, Pittsburgh, Pennsylvania 15122, United States",Mon Valley via Homestead (61C Corridor),Downtown (Pittsburgh)| Oakland (Pittsburgh)| South Hills neighborhoods (Pittsburgh),Airport Corridor / Parkway West| South Hills,56 - Lincoln Place| 67 - Monroeville,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.","Rarely, maybe a couple times a year",Private car,Transit isnt reliable to get me where Im going on time,65-74 years old,Retired,East McKeesport Borough,Woman,White,,EAST MCKEESPORT,East McKeesport Borough,Turtle Creek Valley,21496,821,31510
330,d75883d9-d676-4c71-9941-f0ed5d0660db,99.203.0.184,2019-07-09T12:00:29,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,East McKeesport Borough| McKeesport| Monroeville| North Versailles Township| Wall Borough| Wilmerding Borough,5th Avenue Playground| East Allegheny JSHS| McKees Point Marina| Overlook Park| YMCA Ballfield,Mon Valley via Keystone Commons,Mon Valley neighborhoods (Pittsburgh)| North Side and North Shore (Pittsburgh)| South Side and Station Square (Pittsburgh)| The Strip (Pittsburgh),,P76 - Lincoln Highway Flyer,4-A Balance.,Several times a week,Private car,Public transit is not available where I am travelling to/from,25-34 years old,Retired,East McKeesport Borough,Man,White,,EAST MCKEESPORT,East McKeesport Borough,Turtle Creek Valley,21496,821,31510
331,a216aa2b-61f5-49a6-ab45-c6d085abcbb7,205.146.48.4,2019-08-11T19:58:20,McKeesport and the Mon Valley,Duquesne| Homestead Borough| Munhall Borough| North Versailles Township| West Homestead Borough,"Jefferson Hospital, 575 Coal Valley Rd, Jefferson Hills, Pennsylvania 15025, United States| Waterfront Stacks, Homestead, Pennsylvania 15120, United States| Oakland, Oakland, Pennsylvania 15213, United States| Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States",Mon Valley via Homestead (61C Corridor),Downtown (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh)| South Hills neighborhoods (Pittsburgh)| South Side and Station Square (Pittsburgh),South Hills,53 - Homestead Park| 61C - McKeesport - Homestead,5,Multiple trips per day,Bicycle| Uber/Lyft| Walking,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it,18-24 years old,Student,Homestead Borough,Man,White,I wish there was a more direct route from Homestead Park to Oakland.  Im a student at Pitt so in order for me to get to class I have to take a 53 to Homestead and then catch the 61C.,HOMESTEAD,Homestead Borough,Steel Rivers,35424,834,10241
332,575f4fde-4daa-461e-a703-a3997b050cfb,199.224.21.254,2019-06-24T18:55:32,McKeesport and the Mon Valley,Homestead Borough| Munhall Borough| West Homestead Borough,University of Pittsburgh Physicians,Mon Valley via Homestead (61C Corridor),Downtown (Pittsburgh),East Hills| Upper Mon Valley,53L - Homestead Park Limited,,Daily commute,ACCESS,No transit service at the times I need it| The stops/stations are hard to get to because of bad or no sidewalks,35-44 years old,Full-time employment,Homestead Borough,Woman,American Indian or Alaskan Native,,HOMESTEAD,Homestead Borough,Steel Rivers,35424,834,10241
333,54432bcb-9ce2-498c-b20a-fc00058b6919,72.95.215.90,2019-08-14T13:13:36,McKeesport and the Mon Valley,Braddock Borough| Braddock Hills Borough| Chalfant Borough| Duquesne| East McKeesport Borough| East Pittsburgh Borough| Forest Hills Borough| Homestead Borough| McKeesport| Munhall Borough| North Braddock Borough| North Versailles Township| Rankin Borough| Swissvale Borough| Turtle Creek Borough| Wall Borough| West Homestead Borough| Whitaker Borough| Wilmerding Borough,"Edgewood Playground| Frick Park| Homestead Apartments B | Steel Valley SHS| West Mifflin Area High School, 91 Commonwealth Ave, West Mifflin, Pennsylvania 15122, United States",Mon Valley via Homestead (61C Corridor),Mon Valley neighborhoods (Pittsburgh),Upper Mon Valley,53 - Homestead Park,"7-Slower buses with windy routes, but with less need to transfer and closer bus stop spacing.",Never,Other,Transit isnt reliable to get me where Im going on time,18-24 years old,Student,Homestead Borough,Man,Black or African American,n/a,HOMESTEAD,Homestead Borough,Steel Rivers,35424,834,10241
334,7626e611-e8ed-4fc5-b394-db7ce658c0d1,71.112.174.59,2019-06-27T15:57:47,Monroeville and Eastern Suburbs,Edgewood Borough,Aldi| Allegheny Orthopaedic Associates| Giant Eagle| Pittsburgh Asian Market / Ous International Co,Monroeville via 376 (P67 Corridor),East End neighborhoods (Pittsburgh)| Lawrenceville (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| South Side and Station Square (Pittsburgh),Airport Corridor / Parkway West,61B - Braddock - Swissvale| 61D - Murray| 64 - Lawrenceville - Waterfront| P3 - East Busway - Oakland,5,"Rarely, maybe a couple times a year",Private car| Uber/Lyft| Walking,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| I usually need to carry too many things| Transit isnt reliable to get me where Im going on time,25-34 years old,Full-time employment,Edgeworth Borough,Woman,White,,EDGEWORTH,Edgeworth Borough,Quaker Valley,22576,824,4
335,23afdfbb-8f51-4db2-8e32-cece9781371b,73.214.161.113,2019-06-30T22:24:37,Monroeville and Eastern Suburbs,Edgewood Borough| Forest Hills Borough| Monroeville,Centurion Commons| Edgewood Towne Center| Miracle Mile| Monroeville Mall| Oak Hill,Monroeville via Wilkinsburg (67 Corridor),Downtown (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),,61A - Swissvale| 61B - Braddock - Swissvale| P1 - East Busway - All Stops| P7 - McKeesport Flyer| P71 - Swissvale Flyer,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.",Daily commute,Private car| Walking,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it,25-34 years old,Full-time employment,Edgeworth Borough,Man,"Hispanic, Latino, or Spanish",,EDGEWORTH,Edgeworth Borough,Quaker Valley,22576,824,4
336,faf7a7a4-9642-4d87-a7d0-80eb002478df,98.111.201.39,2019-07-09T01:42:34,Monroeville and Eastern Suburbs,Braddock Borough| East Pittsburgh Borough| Edgewood Borough| Forest Hills Borough| North Braddock Borough| Swissvale Borough| Wilkinsburg Borough,Braddock Carnegie Library| C C Mellor Library Forest Hills| Monroeville Public Library| Turtle Creek Satellite| Wilkinsburg Public Library,Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| East End neighborhoods (Pittsburgh)| Highland Park and surrounding neighborhoods (Pittsburgh)| North Side and North Shore (Pittsburgh)| North Side neighborhoods (Pittsburgh)| Penn and Liberty Ave neighborhoods (Pittsburgh)| West End neighborhoods (Pittsburgh),Airport Corridor / Parkway West,11 - Fineview| 54 - North Side - Oakland - South Side| 61A - Swissvale| 8 - Perrysville| P7 - McKeesport Flyer,2,Several times a week,Private car| Walking,Too slow| I usually need to carry too many things| Transit isnt reliable to get me where Im going on time,25-34 years old,Full-time employment,Edgeworth Borough,Woman,White,,EDGEWORTH,Edgeworth Borough,Quaker Valley,22576,824,4
337,ed48ae7c-51fe-4085-89cc-2d9d567b6bee,172.58.46.216,2019-08-17T16:34:12,Monroeville and Eastern Suburbs,Braddock Hills Borough| Churchill Borough| Edgewood Borough| Forest Hills Borough| Monroeville| North Braddock Borough| Rankin Borough| Swissvale Borough| Turtle Creek Borough| Wilkins Township| Wilkinsburg Borough,"Woodland Hills Intermediate Sch| Woodland Hills JSHS| Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States| Miracle Mile Shopping Center, 4100 William Penn Hwy, Monroeville, Pennsylvania 15146, United States| Sams Club, 3621 William Penn Hwy, Monroeville, Pennsylvania 15146, United States",Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| North Side and North Shore (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| The Strip (Pittsburgh),,12 - McKnight,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.","Rarely, maybe a couple times a year",Private car,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| The stops/stations are hard to get to because of bad or no sidewalks| Transit isnt reliable to get me where Im going on time,45-54 years old,Full-time employment,Hampton Township,Woman,White,East busway needs extended!,HAMPTON,Hampton Township,North Hills,32328,914,24280
338,e9bdbf7e-d329-4d00-b603-278214d2848b,24.3.237.237,2019-07-06T06:38:11,McKeesport and the Mon Valley,McKeesport,"UPMC McKeesport| Monongahela, Pennsylvania, United States",Monroeville via Wilkinsburg (67 Corridor),Penn and Liberty Ave neighborhoods (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),Upper Mon Valley,75 - Ellsworth,,No more than once a week,Jitney,No transit service at the times I need it,18-24 years old,Full-time employment,Marshall Township,Gender Non-Conforming,Black or African American,,MARSHALL,Marshall Township,North Hills,47696,923,19479
